study,sref,treatment,mid,hid,ts,tid,uid,investment,ttype,netsales,longs,shorts,numshares,mprice,price
1,(36),m2,63,1,2016nov18 14:05:10.308,54160,790,2,-1,-63.436012,1028.5641,-1091.9976,-3.0770071,-.64998227,.34652254
1,(36),m2,63,1,2016nov18 16:57:35.229,54169,755,27.24,-1,-102.58261,1028.5641,-1131.1442,-39.146595,-.69584596,.26389411
1,(36),m2,63,1,2016nov18 18:53:39.319,54178,842,1.25,-1,-104.27695,1028.5641,-1132.8385,-1.694346,-.73774779,.26061597
1,(36),m2,63,1,2016nov18 22:29:47.618,54187,790,-5,1,-97.453239,1028.5641,-1126.0146,6.8237176,.73273844,.27397802
1,(36),m2,63,1,2016nov18 22:30:16.088,54189,790,-3,1,-93.297325,1028.5641,-1121.8586,4.1559167,.72186238,.2823219
1,(36),m2,63,1,2016nov18 23:39:44.112,54193,734,.0030632019,-1,-179.80132,942.06372,-1121.8586,-86.50399,-.20634887,.14209309
1,(36),m2,63,1,2016nov18 23:45:26.844,54208,790,-8.2399998,1,-170.12852,942.06372,-1112.1857,9.6727858,.85187453,.15429749
1,(36),m2,63,1,2016nov18 23:56:02.684,54210,828,2,-1,-172.48915,942.06372,-1114.5463,-2.3606215,-.84723455,.15124218
1,(36),m2,63,1,2016nov19 00:51:03.800,54221,790,-3,1,-168.94501,942.06372,-1111.0022,3.5441511,.84646505,.15584818
1,(36),m2,63,1,2016nov19 02:47:56.156,54241,790,-5,1,-162.99393,942.06372,-1105.0513,5.9510856,.84018284,.16383867
1,(36),m2,63,1,2016nov19 02:49:15.030,54244,790,-1.5,1,-161.19737,942.06372,-1103.2543,1.7965621,.83492804,.16631477
1,(36),m2,63,1,2016nov19 02:50:23.046,54247,828,20,-1,-184.74973,942.06372,-1126.8066,-23.552357,-.84917194,.13616702
1,(36),m2,63,1,2016nov19 02:54:57.559,54254,828,-20,1,-161.19737,942.06372,-1103.2546,23.552357,.84917194,.16631477
1,(36),m2,63,1,2016nov19 03:07:24.846,54257,790,.25999999,-1,-161.50917,942.06372,-1103.5664,-.31179133,-.83389103,.1658829
1,(36),m2,63,1,2016nov19 03:55:27.726,54259,743,1,1,-155.62701,947.94586,-1103.5664,5.8821526,.1700058,.1741825
1,(36),m2,63,1,2016nov19 05:03:35.300,54261,790,4,-1,-160.45065,947.94586,-1108.39,-4.8236313,-.82925075,.16735271
1,(36),m2,63,1,2016nov19 05:32:02.985,54263,790,7,-1,-168.80031,947.94586,-1116.7397,-8.3496552,-.83835799,.15603864
1,(36),m2,63,1,2016nov19 05:34:17.972,54265,790,4,-1,-173.52264,947.94586,-1121.462,-4.7223406,-.84703761,.14992028
1,(36),m2,63,1,2016nov19 05:45:04.717,54270,770,100,1,78.740173,1200.2087,-1121.462,252.26282,.39641196,.68727314
1,(36),m2,63,1,2016nov19 05:45:22.345,54271,770,-50,-1,-6.2417831,1115.2269,-1121.462,-84.981956,-.58836019,.4844006
1,(36),m2,63,1,2016nov19 05:56:42.271,54277,790,6,-1,-17.568523,1115.2269,-1132.7888,-11.326741,-.52971989,.4561913
1,(36),m2,63,1,2016nov19 05:57:01.303,54279,790,12,-1,-38.63121,1115.2269,-1153.8514,-21.062687,-.5697279,.40460539
1,(36),m2,63,1,2016nov19 05:57:36.122,54282,790,12,-1,-58.034679,1115.2269,-1173.2549,-19.403469,-.61844611,.3588528
1,(36),m2,63,1,2016nov19 05:57:53.891,54284,790,3,-1,-62.675327,1115.2269,-1177.8956,-4.6406465,-.64646167,.34824708
1,(36),m2,63,1,2016nov19 05:58:13.500,54286,790,4,-1,-68.748795,1115.2269,-1183.969,-6.0734677,-.65860236,.33459213
1,(36),m2,63,1,2016nov19 05:58:37.664,54289,790,4,-1,-74.701263,1115.2269,-1189.9215,-5.9524703,-.67198992,.32147259
1,(36),m2,63,1,2016nov19 06:13:00.266,54308,800,2,1,-68.606804,1121.3213,-1189.9215,6.0944595,.32816693,.33490834
1,(36),m2,63,1,2016nov19 14:37:05.834,54316,776,3.5799999,-1,-73.942139,1121.3213,-1195.2568,-5.3353348,-.67099816,.3231307
1,(36),m2,63,1,2016nov20 03:04:58.000,54323,790,-1,1,-72.461197,1121.3213,-1193.776,1.4809415,.67524612,.3263782
1,(36),m2,63,1,2016nov20 23:22:40.893,54338,834,20,-1,-100.87943,1121.3213,-1222.1942,-28.418236,-.70377344,.26721588
1,(36),m2,63,1,2016nov20 23:34:58.851,54341,834,-20,1,-72.461197,1121.3213,-1193.776,28.418236,.70377344,.3263782
1,(36),m2,63,1,2016nov20 23:45:33.459,54344,834,10,-1,-86.968811,1121.3213,-1208.2836,-14.507613,-.68929327,.2953192
1,(36),m2,63,1,2016nov21 00:12:23.301,54349,834,10,-1,-100.87943,1121.3213,-1222.1942,-13.910622,-.71887511,.26721588
1,(36),m2,63,1,2016nov21 03:46:33.084,54355,848,10,-1,-114.29076,1121.3213,-1235.6055,-13.411328,-.74563831,.24178691
1,(36),m2,63,1,2016nov21 09:06:20.935,54379,850,10,-1,-127.28027,1121.3213,-1248.595,-12.989508,-.7698521,.21877785
1,(36),m2,63,1,2016nov21 09:07:01.183,54380,850,-1,1,-125.99842,1121.3213,-1247.313,1.2818497,.78012264,.22097661
1,(36),m2,63,1,2016nov21 09:07:05.941,54381,850,-1,1,-124.71294,1121.3213,-1246.028,1.2854838,.77791721,.22319746
1,(36),m2,63,1,2016nov21 09:31:18.254,54389,801,10,-1,-137.41051,1121.3213,-1258.7255,-12.697574,-.78755206,.20195742
1,(36),m2,63,1,2016nov21 11:36:04.881,54396,790,-5,1,-131.10452,1121.3213,-1252.4196,6.3059855,.79289746,.212312
1,(36),m2,63,1,2016nov21 12:17:07.950,54398,790,-5,1,-124.71293,1121.3213,-1246.0275,6.3915954,.78227729,.22319746
1,(36),m2,63,1,2016nov21 13:03:33.703,54407,754,30,-1,-161.89572,1121.3213,-1283.2103,-37.182785,-.80682498,.16534874
1,(36),m2,63,1,2016nov21 14:08:22.154,54408,776,-25.99,1,-129.84599,1121.3213,-1251.1594,32.049725,.81092739,.21442433
1,(36),m2,63,1,2016nov21 16:12:41.091,54418,800,5,1,-108.40662,1142.7607,-1251.1594,21.439379,.23321572,.25273731
1,(36),m2,63,1,2016nov21 22:26:58.981,54441,838,-5,1,-101.65733,1142.7607,-1244.4097,6.7492905,.74081862,.26569542
1,(36),m2,63,1,2016nov21 22:36:52.120,54480,790,5,-1,-108.40662,1142.7607,-1251.1589,-6.7492948,-.74081814,.25273728
1,(36),m2,63,1,2016nov21 22:55:16.491,54492,816,5,-1,-115.04268,1142.7607,-1257.795,-6.6360526,-.75345999,.24041115
1,(36),m2,63,1,2016nov21 23:52:06.011,54542,790,5,-1,-121.57448,1142.7607,-1264.3268,-6.5318003,-.76548576,.22868617
1,(36),m2,63,1,2016nov22 02:47:56.338,54580,790,-2,1,-118.97372,1142.7607,-1261.7257,2.6007533,.76900798,.23330595
1,(36),m3,90,1,2016nov08 03:00:35.200,43557,91,-100,1,218.30273,,,148.98801,.67119497,.81606025
1,(36),m3,90,2,2016nov08 03:00:35.200,43557,91,-100,1,0,,,0,0,.091969863
1,(36),m3,90,3,2016nov08 03:00:35.200,43557,91,-100,1,0,,,0,0,.091969863
1,(36),m3,90,1,2016nov08 03:00:46.463,43558,91,-100,-1,69.314728,,,-148.98801,-.67119497,.5
1,(36),m3,90,3,2016nov08 03:00:46.463,43558,91,-100,-1,0,,,0,0,.24999997
1,(36),m3,90,2,2016nov08 03:00:46.463,43558,91,-100,-1,0,,,0,0,.24999997
1,(36),m3,90,2,2016nov08 03:01:00.833,43559,91,-100,1,0,,,0,0,.091969863
1,(36),m3,90,3,2016nov08 03:01:00.833,43559,91,-100,1,206.34554,,,206.34554,.484624,.72409046
1,(36),m3,90,1,2016nov08 03:01:00.833,43559,91,-100,1,69.314728,,,0,0,.18393975
1,(36),m3,90,3,2016nov08 03:04:05.117,43572,93,-2,1,209.09721,,,2.7516823,.7268281,.72955376
1,(36),m3,90,2,2016nov08 03:04:05.117,43572,93,-2,1,0,,,0,0,.090148732
1,(36),m3,90,1,2016nov08 03:04:05.117,43572,93,-2,1,69.314728,,,0,0,.18029749
1,(36),m3,90,3,2016nov08 03:04:34.287,43574,137,-20,1,235.60074,,,26.503525,.75461662,.77857733
1,(36),m3,90,1,2016nov08 03:04:34.287,43574,137,-20,1,69.314728,,,0,0,.1476151
1,(36),m3,90,2,2016nov08 03:04:34.287,43574,137,-20,1,0,,,0,0,.073807545
1,(36),m3,90,2,2016nov08 03:04:37.720,43576,91,-50,-1,0,,,0,0,.12168805
1,(36),m3,90,1,2016nov08 03:04:37.720,43576,91,-50,-1,69.314728,,,0,0,.24337614
1,(36),m3,90,3,2016nov08 03:04:37.720,43576,91,-50,-1,165.2063,,,-70.394447,-.71028328,.6349358
1,(36),m3,90,3,2016nov08 03:37:03.850,43603,68,-30,1,209.09723,,,43.890926,.68351257,.72955376
1,(36),m3,90,1,2016nov08 03:37:03.850,43603,68,-30,1,69.314728,,,0,0,.18029749
1,(36),m3,90,2,2016nov08 03:37:03.850,43603,68,-30,1,0,,,0,0,.090148732
1,(36),m3,90,2,2016nov08 04:02:19.657,43607,62,-10,1,0,,,0,0,.08156994
1,(36),m3,90,3,2016nov08 04:02:19.657,43607,62,-10,1,222.56412,,,13.466889,.742562,.75529021
1,(36),m3,90,1,2016nov08 04:02:19.657,43607,62,-10,1,69.314728,,,0,0,.16313989
1,(36),m3,90,2,2016nov08 04:32:54.433,43627,137,-5,1,0,,,0,0,.077591732
1,(36),m3,90,3,2016nov08 04:32:54.433,43627,137,-5,1,229.1319,,,6.5677862,.7612915,.76722473
1,(36),m3,90,1,2016nov08 04:32:54.433,43627,137,-5,1,69.314728,,,0,0,.15518348
1,(36),m3,90,3,2016nov08 04:35:37.487,43629,75,-5,1,229.1319,,,0,0,.72980684
1,(36),m3,90,2,2016nov08 04:35:37.487,43629,75,-5,1,50.728764,,,50.728764,.09856341,.12257813
1,(36),m3,90,1,2016nov08 04:35:37.487,43629,75,-5,1,69.314728,,,0,0,.1476151
1,(36),m3,90,2,2016nov08 04:37:46.527,43633,98,-10,1,50.728764,,,0,0,.11091325
1,(36),m3,90,1,2016nov08 04:37:46.527,43633,98,-10,1,69.314728,,,0,0,.13356765
1,(36),m3,90,3,2016nov08 04:37:46.527,43633,98,-10,1,242.59442,,,13.462524,.74280274,.75551909
1,(36),m3,90,2,2016nov08 04:56:47.327,43653,88,-10,1,50.728764,,,0,0,.10035846
1,(36),m3,90,3,2016nov08 04:56:47.327,43653,88,-10,1,255.62737,,,13.032938,.76728672,.77878457
1,(36),m3,90,1,2016nov08 04:56:47.327,43653,88,-10,1,69.314728,,,0,0,.120857
1,(36),m3,90,1,2016nov08 05:06:29.843,43661,124,-10,1,69.314728,,,0,0,.10935593
1,(36),m3,90,2,2016nov08 05:06:29.843,43661,124,-10,1,50.728764,,,0,0,.090808086
1,(36),m3,90,3,2016nov08 05:06:29.843,43661,124,-10,1,268.29459,,,12.667234,.78943831,.79983598
1,(36),m3,90,1,2016nov08 05:20:00.217,43675,91,-10,-1,69.314728,,,0,0,.120857
1,(36),m3,90,3,2016nov08 05:20:00.217,43675,91,-10,-1,255.62737,,,-12.667224,-.78943896,.77878457
1,(36),m3,90,2,2016nov08 05:20:00.217,43675,91,-10,-1,50.728764,,,0,0,.10035846
1,(36),m3,90,2,2016nov08 05:21:41.337,43677,91,-10,-1,50.728764,,,0,0,.11091325
1,(36),m3,90,1,2016nov08 05:21:41.337,43677,91,-10,-1,69.314728,,,0,0,.13356765
1,(36),m3,90,3,2016nov08 05:21:41.337,43677,91,-10,-1,242.59444,,,-13.032931,-.76728708,.75551909
1,(36),m3,90,3,2016nov08 05:25:33.823,43681,91,-10,-1,229.13191,,,-13.462518,-.7428031,.72980678
1,(36),m3,90,2,2016nov08 05:25:33.823,43681,91,-10,-1,50.728764,,,0,0,.12257809
1,(36),m3,90,1,2016nov08 05:25:33.823,43681,91,-10,-1,69.314728,,,0,0,.14761508
1,(36),m3,90,3,2016nov08 05:29:02.177,43685,91,-10,-1,215.16039,,,-13.97153,-.71574122,.70139039
1,(36),m3,90,1,2016nov08 05:29:02.177,43685,91,-10,-1,69.314728,,,0,0,.16313988
1,(36),m3,90,2,2016nov08 05:29:02.177,43685,91,-10,-1,50.728764,,,0,0,.13546975
1,(36),m3,90,1,2016nov08 05:30:09.663,43687,91,-10,-1,69.314728,,,0,0,.18029745
1,(36),m3,90,2,2016nov08 05:30:09.663,43687,91,-10,-1,50.728764,,,0,0,.14971721
1,(36),m3,90,3,2016nov08 05:30:09.663,43687,91,-10,-1,200.57951,,,-14.580878,-.68582976,.66998535
1,(36),m3,90,2,2016nov08 05:34:11.120,43692,91,-10,-1,50.728764,,,0,0,.16546312
1,(36),m3,90,1,2016nov08 05:34:11.120,43692,91,-10,-1,69.314728,,,0,0,.1992595
1,(36),m3,90,3,2016nov08 05:34:11.120,43692,91,-10,-1,185.2601,,,-15.319407,-.65276682,.63527739
1,(36),m3,90,3,2016nov08 05:40:13.727,43705,83,-2,1,188.3905,,,3.1304071,.63889456,.64249933
1,(36),m3,90,1,2016nov08 05:40:13.727,43705,83,-2,1,69.314728,,,0,0,.19531392
1,(36),m3,90,2,2016nov08 05:40:13.727,43705,83,-2,1,50.728764,,,0,0,.16218674
1,(36),m3,90,2,2016nov08 06:33:21.823,43747,126,-1,1,50.728764,,,0,0,.16057296
1,(36),m3,90,3,2016nov08 06:33:21.823,43747,126,-1,1,188.3905,,,0,0,.63610637
1,(36),m3,90,1,2016nov08 06:33:21.823,43747,126,-1,1,74.332359,,,5.0176301,.19929728,.20332065
1,(36),m3,90,1,2016nov08 06:33:36.980,43748,126,-1,-1,69.314728,,,-5.0176311,-.19929723,.19531392
1,(36),m3,90,3,2016nov08 06:33:36.980,43748,126,-1,-1,188.3905,,,0,0,.64249933
1,(36),m3,90,2,2016nov08 06:33:36.980,43748,126,-1,-1,50.728764,,,0,0,.16218674
1,(36),m3,90,2,2016nov08 06:34:04.900,43749,126,-100,1,50.728764,,,0,0,.059665181
1,(36),m3,90,3,2016nov08 06:34:04.900,43749,126,-100,1,318.52869,,,130.1382,.7684139,.86848283
1,(36),m3,90,1,2016nov08 06:34:04.900,43749,126,-100,1,69.314728,,,0,0,.071851991
1,(36),m3,90,2,2016nov08 06:59:12.747,43756,73,-1,1,66.295952,,,15.567186,.064237684,.069021672
1,(36),m3,90,3,2016nov08 06:59:12.747,43756,73,-1,1,318.52869,,,0,0,.85984129
1,(36),m3,90,1,2016nov08 06:59:12.747,43756,73,-1,1,69.314728,,,0,0,.071137056
1,(36),m3,90,3,2016nov08 07:10:38.070,43785,73,-2,1,318.52869,,,0,0,.84281528
1,(36),m3,90,1,2016nov08 07:10:38.070,43785,73,-2,1,94.31102,,,24.996288,.080011882,.089529783
1,(36),m3,90,2,2016nov08 07:10:38.070,43785,73,-2,1,66.295952,,,0,0,.067654952
1,(36),m3,90,1,2016nov08 07:10:48.133,43786,73,-5,1,94.31102,,,0,0,.085163362
1,(36),m3,90,3,2016nov08 07:10:48.133,43786,73,-5,1,318.52869,,,0,0,.80171072
1,(36),m3,90,2,2016nov08 07:10:48.133,43786,73,-5,1,122.70408,,,56.408127,.088639706,.11312595
1,(36),m3,90,3,2016nov08 07:11:38.583,43790,106,-10,1,318.52869,,,0,0,.72541791
1,(36),m3,90,2,2016nov08 07:11:38.583,43790,106,-10,1,122.70408,,,0,0,.1023606
1,(36),m3,90,1,2016nov08 07:11:38.583,43790,106,-10,1,174.73209,,,80.421059,.12434554,.1722216
1,(36),m3,90,2,2016nov08 07:16:18.853,43802,89,-6,1,122.70408,,,0,0,.096399561
1,(36),m3,90,1,2016nov08 07:16:18.853,43802,89,-6,1,174.73209,,,0,0,.16219215
1,(36),m3,90,3,2016nov08 07:16:18.853,43802,89,-6,1,326.70905,,,8.1803694,.73346323,.74140823
1,(36),m3,90,2,2016nov08 07:16:45.090,43804,73,-2,-1,122.70408,,,0,0,.098346964
1,(36),m3,90,1,2016nov08 07:16:45.090,43804,73,-2,-1,161.71147,,,-13.020616,-.15360257,.14526731
1,(36),m3,90,3,2016nov08 07:16:45.090,43804,73,-2,-1,326.70905,,,0,0,.75638574
1,(36),m3,90,2,2016nov08 07:17:20.083,43807,73,-2,-1,100.22189,,,-22.482185,-.088959321,.080132373
1,(36),m3,90,1,2016nov08 07:17:20.083,43807,73,-2,-1,161.71147,,,0,0,.14820191
1,(36),m3,90,3,2016nov08 07:17:20.083,43807,73,-2,-1,326.70905,,,0,0,.77166575
1,(36),m3,90,3,2016nov08 07:17:31.347,43809,73,-1,-1,326.70905,,,0,0,.77942115
1,(36),m3,90,1,2016nov08 07:17:31.347,43809,73,-1,-1,161.71147,,,0,0,.14969137
1,(36),m3,90,2,2016nov08 07:17:31.347,43809,73,-1,-1,86.963379,,,-13.258512,-.075423248,.070887543
1,(36),m3,90,2,2016nov08 08:10:11.217,43833,136,-5,1,86.963379,,,0,0,.067430317
1,(36),m3,90,3,2016nov08 08:10:11.217,43833,136,-5,1,333.07983,,,6.3707862,.78483248,.79017889
1,(36),m3,90,1,2016nov08 08:10:11.217,43833,136,-5,1,161.71147,,,0,0,.14239083
1,(36),m3,90,3,2016nov08 08:21:59.520,43843,87,-1,1,334.34372,,,1.263871,.79122001,.79226667
1,(36),m3,90,1,2016nov08 08:21:59.520,43843,87,-1,1,161.71147,,,0,0,.140974
1,(36),m3,90,2,2016nov08 08:21:59.520,43843,87,-1,1,86.963379,,,0,0,.066759363
1,(36),m3,90,1,2016nov08 08:26:00.120,43852,87,-4,1,161.71147,,,0,0,.13544632
1,(36),m3,90,3,2016nov08 08:26:00.120,43852,87,-4,1,339.36658,,,5.0228562,.79635966,.80041194
1,(36),m3,90,2,2016nov08 08:26:00.120,43852,87,-4,1,86.963379,,,0,0,.064141691
1,(36),m3,90,3,2016nov08 10:28:28.733,43864,122,-10,1,351.71182,,,12.345232,.81002933,.81940532
1,(36),m3,90,1,2016nov08 10:28:28.733,43864,122,-10,1,161.71147,,,0,0,.12255689
1,(36),m3,90,2,2016nov08 10:28:28.733,43864,122,-10,1,86.963379,,,0,0,.058037795
1,(36),m3,90,1,2016nov08 11:22:54.750,43873,85,-50,1,161.71147,,,0,0,.07433451
1,(36),m3,90,3,2016nov08 11:22:54.750,43873,85,-50,1,410.02817,,,58.316357,.85739237,.89046371
1,(36),m3,90,2,2016nov08 11:22:54.750,43873,85,-50,1,86.963379,,,0,0,.035201702
1,(36),m3,90,2,2016nov08 12:12:08.877,43876,158,-10,1,86.963379,,,0,0,.031851817
1,(36),m3,90,3,2016nov08 12:12:08.877,43876,158,-10,1,421.19196,,,11.1638,.89575231,.90088749
1,(36),m3,90,1,2016nov08 12:12:08.877,43876,158,-10,1,161.71147,,,0,0,.067260645
1,(36),m3,90,2,2016nov08 13:13:33.050,43898,142,-5,1,182.88599,,,95.9226,.052125361,.079068966
1,(36),m3,90,3,2016nov08 13:13:33.050,43898,142,-5,1,421.19196,,,0,0,.8569507
1,(36),m3,90,1,2016nov08 13:13:33.050,43898,142,-5,1,161.71147,,,0,0,.063980304
1,(36),m3,90,1,2016nov08 14:18:27.090,43910,132,-10,1,161.71147,,,0,0,.057891782
1,(36),m3,90,3,2016nov08 14:18:27.090,43910,132,-10,1,432.76801,,,11.576047,.86385274,.87056363
1,(36),m3,90,2,2016nov08 14:18:27.090,43910,132,-10,1,182.88599,,,0,0,.071544565
1,(36),m3,90,1,2016nov08 15:12:32.187,43947,107,-15,1,161.71147,,,0,0,.049827926
1,(36),m3,90,2,2016nov08 15:12:32.187,43947,107,-15,1,182.88599,,,0,0,.061578989
1,(36),m3,90,3,2016nov08 15:12:32.187,43947,107,-15,1,449.81787,,,17.049854,.8797729,.88859308
1,(36),m3,90,2,2016nov08 16:53:10.197,43959,69,-2,1,211.25758,,,28.371603,.07049302,.080160968
1,(36),m3,90,1,2016nov08 16:53:10.197,43959,69,-2,1,161.71147,,,0,0,.048841268
1,(36),m3,90,3,2016nov08 16:53:10.197,43959,69,-2,1,449.81787,,,0,0,.87099779
1,(36),m3,90,2,2016nov08 16:58:26.037,43972,69,-5,1,211.25758,,,0,0,.07625147
1,(36),m3,90,3,2016nov08 16:58:26.037,43972,69,-5,1,449.81787,,,0,0,.82851869
1,(36),m3,90,1,2016nov08 16:58:26.037,43972,69,-5,1,233.48322,,,71.771751,.06966529,.095229819
1,(36),m3,90,3,2016nov08 17:37:40.327,43991,113,-10,1,461.76834,,,11.950474,.83678693,.84483737
1,(36),m3,90,1,2016nov08 17:37:40.327,43991,113,-10,1,233.48322,,,0,0,.086167485
1,(36),m3,90,2,2016nov08 17:37:40.327,43991,113,-10,1,211.25758,,,0,0,.06899517
1,(36),m3,90,1,2016nov08 17:55:44.917,43999,62,-11.25,-1,233.48322,,,0,0,.096427657
1,(36),m3,90,2,2016nov08 17:55:44.917,43999,62,-11.25,-1,211.25758,,,0,0,.07721059
1,(36),m3,90,3,2016nov08 17:55:44.917,43999,62,-11.25,-1,448.30719,,,-13.46114,-.83573902,.82636178
1,(36),m3,90,1,2016nov08 18:45:22.877,44029,109,-2,1,233.48322,,,0,0,.094518259
1,(36),m3,90,3,2016nov08 18:45:22.877,44029,109,-2,1,448.30719,,,0,0,.80999875
1,(36),m3,90,2,2016nov08 18:45:22.877,44029,109,-2,1,234.49879,,,23.241205,.086054057,.09548305
1,(36),m3,90,3,2016nov08 18:45:30.710,44030,109,-5,1,454.4447,,,6.137516,.8146618,.81926513
1,(36),m3,90,2,2016nov08 18:45:30.710,44030,109,-5,1,234.49879,,,0,0,.09082628
1,(36),m3,90,1,2016nov08 18:45:30.710,44030,109,-5,1,233.48322,,,0,0,.089908548
1,(36),m3,90,2,2016nov08 22:38:07.140,44122,84,-10,1,234.49879,,,0,0,.082183018
1,(36),m3,90,1,2016nov08 22:38:07.140,44122,84,-10,1,233.48322,,,0,0,.081352614
1,(36),m3,90,3,2016nov08 22:38:07.140,44122,84,-10,1,466.52231,,,12.077616,.82797801,.83646435
1,(36),m3,90,1,2016nov08 23:14:11.780,44126,61,-20,1,233.48322,,,0,0,.066605888
1,(36),m3,90,3,2016nov08 23:14:11.780,44126,61,-20,1,490.00491,,,23.482613,.85169399,.8661083
1,(36),m3,90,2,2016nov08 23:14:11.780,44126,61,-20,1,234.49879,,,0,0,.067285761
1,(36),m3,90,1,2016nov09 04:10:53.887,44155,73,-2,-1,233.48322,,,0,0,.067951418
1,(36),m3,90,2,2016nov09 04:10:53.887,44155,73,-2,-1,199.64413,,,-34.85466,-.057381138,.048443694
1,(36),m3,90,3,2016nov09 04:10:53.887,44155,73,-2,-1,490.00491,,,0,0,.88360488
1,(36),m3,90,2,2016nov09 04:14:14.800,44159,94,-10,1,315.04861,,,115.40448,.08665175,.13899626
1,(36),m3,90,3,2016nov09 04:14:14.800,44159,94,-10,1,490.00491,,,0,0,.79951876
1,(36),m3,90,1,2016nov09 04:14:14.800,44159,94,-10,1,233.48322,,,0,0,.061484985
1,(36),m3,90,2,2016nov09 04:49:12.313,44187,86,-1,1,315.04861,,,0,0,.13761322
1,(36),m3,90,3,2016nov09 04:49:12.313,44187,86,-1,1,490.00491,,,0,0,.79156345
1,(36),m3,90,1,2016nov09 04:49:12.313,44187,86,-1,1,248.62282,,,15.139598,.066051953,.070823371
1,(36),m3,90,3,2016nov09 11:15:47.733,44255,118,-65,1,566.85931,,,76.854378,.84575534,.89118659
1,(36),m3,90,2,2016nov09 11:15:47.733,44255,118,-65,1,315.04861,,,0,0,.071840413
1,(36),m3,90,1,2016nov09 11:15:47.733,44255,118,-65,1,248.62282,,,0,0,.036973044
1,(36),m3,90,3,2016nov09 18:12:58.867,44267,93,-2,-1,564.61237,,,-2.2469623,-.89009058,.88898844
1,(36),m3,90,2,2016nov09 18:12:58.867,44267,93,-2,-1,315.04861,,,0,0,.073291644
1,(36),m3,90,1,2016nov09 18:12:58.867,44267,93,-2,-1,248.62282,,,0,0,.037719928
1,(36),m3,90,2,2016nov09 18:13:27.353,44268,93,-2,1,315.04861,,,0,0,.071840368
1,(36),m3,90,1,2016nov09 18:13:27.353,44268,93,-2,1,291.51242,,,42.889606,.046631344,.056774344
1,(36),m3,90,3,2016nov09 18:13:27.353,44268,93,-2,1,564.61237,,,0,0,.87138528
1,(36),m3,90,2,2016nov09 18:14:08.490,44269,93,-1,-1,315.04861,,,0,0,.072562374
1,(36),m3,90,1,2016nov09 18:14:08.490,44269,93,-1,-1,272.24393,,,-19.268486,-.051898215,.047294766
1,(36),m3,90,3,2016nov09 18:14:08.490,44269,93,-1,-1,564.61237,,,0,0,.88014287
1,(36),m3,90,1,2016nov09 18:24:36.627,44287,163,-5,1,345.67645,,,73.432533,.068089709,.093758732
1,(36),m3,90,3,2016nov09 18:24:36.627,44287,163,-5,1,564.61237,,,0,0,.83721781
1,(36),m3,90,2,2016nov09 18:24:36.627,44287,163,-5,1,315.04861,,,0,0,.069023468
1,(36),m3,90,1,2016nov09 22:53:54.370,44302,80,-5,1,345.67645,,,0,0,.089186065
1,(36),m3,90,2,2016nov09 22:53:54.370,44302,80,-5,1,370.5983,,,55.549683,.090009518,.11442771
1,(36),m3,90,3,2016nov09 22:53:54.370,44302,80,-5,1,564.61237,,,0,0,.79638618
1,(36),m3,90,1,2016nov09 22:54:03.967,44303,80,-5,1,391.09424,,,45.41777,.11008907,.133607
1,(36),m3,90,2,2016nov09 22:54:03.967,44303,80,-5,1,370.5983,,,0,0,.10884701
1,(36),m3,90,3,2016nov09 22:54:03.967,44303,80,-5,1,564.61237,,,0,0,.75754601
1,(36),m3,90,1,2016nov09 23:57:13.127,44316,143,-10,1,391.09424,,,0,0,.12089264
1,(36),m3,90,2,2016nov09 23:57:13.127,44316,143,-10,1,370.5983,,,0,0,.098488867
1,(36),m3,90,3,2016nov09 23:57:13.127,44316,143,-10,1,577.61261,,,13.000242,.76921642,.78061849
1,(36),m3,90,2,2016nov09 23:57:46.293,44317,143,-2,1,389.25562,,,18.657328,.10719649,.11633999
1,(36),m3,90,1,2016nov09 23:57:46.293,44317,143,-2,1,391.09424,,,0,0,.11849881
1,(36),m3,90,3,2016nov09 23:57:46.293,44317,143,-2,1,577.61261,,,0,0,.76516122
1,(36),m3,90,3,2016nov10 14:06:35.783,44335,160,-5,1,584.09839,,,6.4857483,.77092105,.77661449
1,(36),m3,90,2,2016nov10 14:06:35.783,44335,160,-5,1,389.25562,,,0,0,.11066597
1,(36),m3,90,1,2016nov10 14:06:35.783,44335,160,-5,1,391.09424,,,0,0,.11271951
1,(36),m3,90,3,2016nov10 21:03:45.517,44367,89,-2,1,586.66632,,,2.5679505,.77883124,.78103781
1,(36),m3,90,1,2016nov10 21:03:45.517,44367,89,-2,1,391.09424,,,0,0,.11048755
1,(36),m3,90,2,2016nov10 21:03:45.517,44367,89,-2,1,389.25562,,,0,0,.10847468
1,(36),m3,90,1,2016nov10 22:21:33.047,44399,96,-10,1,391.09424,,,0,0,.099973276
1,(36),m3,90,2,2016nov10 22:21:33.047,44399,96,-10,1,389.25562,,,0,0,.098151945
1,(36),m3,90,3,2016nov10 22:21:33.047,44399,96,-10,1,599.29919,,,12.632895,.79158419,.80187482
1,(36),m3,90,2,2016nov10 22:30:27.687,44412,134,-1,1,389.25562,,,0,0,.097175315
1,(36),m3,90,3,2016nov10 22:30:27.687,44412,134,-1,1,599.29919,,,0,0,.79389596
1,(36),m3,90,1,2016nov10 22:30:27.687,44412,134,-1,1,400.67331,,,9.5790606,.10439437,.10892869
1,(36),m3,90,1,2016nov11 00:06:31.097,44427,126,-40,-1,400.67331,,,0,0,.16250257
